Year,Zip_code,County,Lat,Lng,Age_group,Number_of_visits,Age-adjusted-rate,County-fips-code
2012,90001,Los angeles,33.973271508000494,-118.24896959899968,Adults,433.0,76.2,6037
2012,90001,Los angeles,33.973271508000494,-118.24896959899968,Child,221.0,108.6,6037
2012,90001,Los angeles,33.973271508000494,-118.24896959899968,Adults,212.0,64.9,6037
2012,90002,Los angeles,33.94895251300045,-118.24697958699971,Adults,438.0,78.2,6037
2012,90002,Los angeles,33.94895251300045,-118.24697958699971,Child,215.0,113.3,6037
2012,90002,Los angeles,33.94895251300045,-118.24697958699971,Adults,223.0,66.0,6037
2012,90003,Los angeles,33.96335186100049,-118.27393599999971,Adults,559.0,80.7,6037
2012,90003,Los angeles,33.96335186100049,-118.27393599999971,Child,295.0,125.2,6037
2012,90003,Los angeles,33.96335186100049,-118.27393599999971,Adults,264.0,65.2,6037
2012,90004,Los angeles,34.07572239300049,-118.30301712299968,Adults,365.0,63.2,6037
2012,90004,Los angeles,34.07572239300049,-118.30301712299968,Child,179.0,134.0,6037
2012,90004,Los angeles,34.07572239300049,-118.30301712299968,Adults,186.0,38.6,6037
2012,90005,Los angeles,34.05907233200048,-118.30301712299968,Adults,132.0,36.9,6037
2012,90005,Los angeles,34.05907233200048,-118.30301712299968,Child,73.0,87.4,6037
2012,90005,Los angeles,34.05907233200048,-118.30301712299968,Adults,59.0,19.3,6037
2012,90006,Los angeles,34.05010424100044,-118.2926890439997,Adults,269.0,46.6,6037
2012,90006,Los angeles,34.05010424100044,-118.2926890439997,Child,144.0,98.2,6037
2012,90006,Los angeles,34.05010424100044,-118.2926890439997,Adults,125.0,28.7,6037
2012,90007,Los angeles,34.02833141800045,-118.28507659499968,Adults,210.0,73.3,6037
2012,90007,Los angeles,34.02833141800045,-118.28507659499968,Child,101.0,145.2,6037
2012,90007,Los angeles,34.02833141800045,-118.28507659499968,Adults,109.0,48.3,6037
2012,90008,Los angeles,34.01097312100046,-118.34158773599972,Adults,338.0,111.1,6037
2012,90008,Los angeles,34.01097312100046,-118.34158773599972,Child,126.0,176.4,6037
2012,90008,Los angeles,34.01097312100046,-118.34158773599972,Adults,212.0,88.4,6037
2012,90011,Los angeles,34.00790120200048,-118.25903697699971,Adults,583.0,54.9,6037
2012,90011,Los angeles,34.00790120200048,-118.25903697699971,Child,336.0,88.2,6037
2012,90011,Los angeles,34.00790120200048,-118.25903697699971,Adults,247.0,43.3,6037
2012,90012,Los angeles,34.059480762000476,-118.24204800599972,Adults,71.0,26.0,6037
2012,90012,Los angeles,34.059480762000476,-118.24204800599972,Child,15.0,46.6,6037
2012,90012,Los angeles,34.059480762000476,-118.24204800599972,Adults,56.0,18.9,6037
2012,90013,Los angeles,34.04726260700045,-118.24609754999972,Adults,147.0,112.4,6037
2012,90013,Los angeles,34.04726260700045,-118.24609754999972,Child,0.0,0.0,6037
2012,90013,Los angeles,34.04726260700045,-118.24609754999972,Adults,140.0,105.9,6037
2012,90014,Los angeles,34.04475119400047,-118.2527367189997,Adults,72.0,129.2,6037
2012,90014,Los angeles,34.04475119400047,-118.2527367189997,Child,0.0,0.0,6037
2012,90014,Los angeles,34.04475119400047,-118.2527367189997,Adults,66.0,100.0,6037
2012,90015,Los angeles,34.04012376300045,-118.26498963499972,Adults,125.0,72.4,6037
2012,90015,Los angeles,34.04012376300045,-118.26498963499972,Child,59.0,143.7,6037
2012,90015,Los angeles,34.04012376300045,-118.26498963499972,Adults,66.0,47.7,6037
2012,90016,Los angeles,34.02888323300044,-118.35308896599969,Adults,386.0,81.3,6037
2012,90016,Los angeles,34.02888323300044,-118.35308896599969,Child,157.0,130.1,6037
2012,90016,Los angeles,34.02888323300044,-118.35308896599969,Adults,229.0,64.3,6037
2012,90017,Los angeles,34.05230281300044,-118.26338632799968,Adults,127.0,58.1,6037
2012,90017,Los angeles,34.05230281300044,-118.26338632799968,Child,70.0,118.9,6037
2012,90017,Los angeles,34.05230281300044,-118.26338632799968,Adults,57.0,36.9,6037
2012,90018,Los angeles,34.03077331100047,-118.31686899999971,Adults,433.0,83.8,6037
2012,90018,Los angeles,34.03077331100047,-118.31686899999971,Child,192.0,144.4,6037
2012,90018,Los angeles,34.03077331100047,-118.31686899999971,Adults,241.0,62.7,6037
2012,90019,Los angeles,34.04884418900048,-118.33610868499972,Adults,368.0,60.1,6037
2012,90019,Los angeles,34.04884418900048,-118.33610868499972,Child,147.0,107.1,6037
2012,90019,Los angeles,34.04884418900048,-118.33610868499972,Adults,221.0,43.7,6037
2012,90020,Los angeles,34.06636325100044,-118.30164844599972,Adults,146.0,42.5,6037
2012,90020,Los angeles,34.06636325100044,-118.30164844599972,Child,72.0,95.5,6037
2012,90020,Los angeles,34.06636325100044,-118.30164844599972,Adults,74.0,24.2,6037
2012,90021,Los angeles,34.03012156000045,-118.24177861599969,Adults,47.0,221.4,6037
2012,90021,Los angeles,34.03012156000045,-118.24177861599969,Child,0.0,0.0,6037
2012,90021,Los angeles,34.03012156000045,-118.24177861599969,Adults,38.0,190.3,6037
2012,90022,Los angeles,34.023543222000455,-118.15512616999968,Adults,344.0,51.0,6037
2012,90022,Los angeles,34.023543222000455,-118.15512616999968,Child,146.0,71.1,6037
2012,90022,Los angeles,34.023543222000455,-118.15512616999968,Adults,198.0,44.1,6037
2012,90023,Los angeles,34.02418193800048,-118.20195663999971,Adults,285.0,56.5,6037
2012,90023,Los angeles,34.02418193800048,-118.20195663999971,Child,158.0,104.1,6037
2012,90023,Los angeles,34.02418193800048,-118.20195663999971,Adults,127.0,40.0,6037
2012,90024,Los angeles,34.06136215000049,-118.4402367409997,Adults,52.0,15.5,6037
2012,90024,Los angeles,34.06136215000049,-118.4402367409997,Child,0.0,0.0,6037
2012,90024,Los angeles,34.06136215000049,-118.4402367409997,Adults,43.0,12.1,6037
2012,92282,Riverside,33.92169194800044,-116.65472625099972,Child,0.0,0.0,6065
2012,90025,Los angeles,34.04518134900047,-118.45025632399972,Adults,73.0,20.8,6037
2012,90025,Los angeles,34.04518134900047,-118.45025632399972,Child,21.0,38.1,6037
2012,90025,Los angeles,34.04518134900047,-118.45025632399972,Adults,52.0,14.8,6037
2012,90026,Los angeles,34.07687382000046,-118.26535895999967,Adults,293.0,46.9,6037
2012,90026,Los angeles,34.07687382000046,-118.26535895999967,Child,128.0,91.6,6037
2012,90026,Los angeles,34.07687382000046,-118.26535895999967,Adults,165.0,31.4,6037
2012,90027,Los angeles,34.10546395500046,-118.2923675139997,Adults,190.0,49.2,6037
2012,90027,Los angeles,34.10546395500046,-118.2923675139997,Child,46.0,80.1,6037
2012,90027,Los angeles,34.10546395500046,-118.2923675139997,Adults,144.0,38.4,6037
2012,90028,Los angeles,34.10072355400047,-118.32821815499972,Adults,167.0,71.3,6037
2012,90028,Los angeles,34.10072355400047,-118.32821815499972,Child,40.0,136.3,6037
2012,90028,Los angeles,34.10072355400047,-118.32821815499972,Adults,127.0,48.7,6037
2012,90029,Los angeles,34.08989145600049,-118.29490934299969,Adults,191.0,56.5,6037
2012,90029,Los angeles,34.08989145600049,-118.29490934299969,Child,96.0,125.2,6037
2012,90029,Los angeles,34.08989145600049,-118.29490934299969,Adults,95.0,32.7,6037
2012,90031,Los angeles,34.07752122500045,-118.2131059239997,Adults,160.0,40.3,6037
2012,90031,Los angeles,34.07752122500045,-118.2131059239997,Child,79.0,77.4,6037
2012,90031,Los angeles,34.07752122500045,-118.2131059239997,Adults,81.0,27.5,6037
2012,90032,Los angeles,34.08151428500048,-118.17678602299969,Adults,255.0,55.7,6037
2012,90032,Los angeles,34.08151428500048,-118.17678602299969,Child,127.0,108.4,6037
2012,90032,Los angeles,34.08151428500048,-118.17678602299969,Adults,128.0,37.4,6037
2012,90033,Los angeles,34.04856176400045,-118.2115199969997,Adults,400.0,83.8,6037
2012,90033,Los angeles,34.04856176400045,-118.2115199969997,Child,172.0,117.2,6037
2012,90033,Los angeles,34.04856176400045,-118.2115199969997,Adults,228.0,72.2,6037
2012,90034,Los angeles,34.02829231300046,-118.40269589399969,Adults,192.0,39.7,6037
2012,90034,Los angeles,34.02829231300046,-118.40269589399969,Child,75.0,76.7,6037
2012,90034,Los angeles,34.02829231300046,-118.40269589399969,Adults,117.0,26.9,6037
2012,90035,Los angeles,34.05421027100044,-118.38387767499972,Adults,84.0,29.6,6037
2012,90035,Los angeles,34.05421027100044,-118.38387767499972,Child,22.0,36.4,6037
2012,90035,Los angeles,34.05421027100044,-118.38387767499972,Adults,62.0,27.2,6037
2012,90036,Los angeles,34.06889204400045,-118.35077742299967,Adults,89.0,27.3,6037
2012,90036,Los angeles,34.06889204400045,-118.35077742299967,Child,24.0,39.1,6037
2012,90036,Los angeles,34.06889204400045,-118.35077742299967,Adults,65.0,23.1,6037
2012,90037,Los angeles,34.00349102100046,-118.28709702299972,Adults,490.0,76.9,6037
2012,90037,Los angeles,34.00349102100046,-118.28709702299972,Child,236.0,124.0,6037
2012,90037,Los angeles,34.00349102100046,-118.28709702299972,Adults,254.0,60.6,6037
2012,90038,Los angeles,34.08898335000049,-118.32483774099973,Adults,131.0,51.8,6037
2012,90038,Los angeles,34.08898335000049,-118.32483774099973,Child,57.0,106.5,6037
2012,90038,Los angeles,34.08898335000049,-118.32483774099973,Adults,74.0,32.8,6037
2012,90039,Los angeles,34.111603448000494,-118.2612572749997,Adults,135.0,54.6,6037
2012,90039,Los angeles,34.111603448000494,-118.2612572749997,Child,46.0,91.5,6037
2012,90039,Los angeles,34.111603448000494,-118.2612572749997,Adults,89.0,41.8,6037
2012,90040,Los angeles,33.99649121800047,-118.15148940099971,Adults,60.0,56.7,6037
2012,90040,Los angeles,33.99649121800047,-118.15148940099971,Child,33.0,116.8,6037
2012,90040,Los angeles,33.99649121800047,-118.15148940099971,Adults,27.0,35.9,6037
2012,90041,Los angeles,34.13538366300048,-118.20684911499967,Adults,105.0,37.0,6037
2012,90041,Los angeles,34.13538366300048,-118.20684911499967,Child,27.0,52.2,6037
2012,90041,Los angeles,34.13538366300048,-118.20684911499967,Adults,78.0,31.7,6037
2012,90042,Los angeles,34.11332407100048,-118.19142869099971,Adults,259.0,42.6,6037
2012,90042,Los angeles,34.11332407100048,-118.19142869099971,Child,98.0,64.2,6037
2012,90042,Los angeles,34.11332407100048,-118.19142869099971,Adults,161.0,35.1,6037
2012,90043,Los angeles,33.98673233600044,-118.33290641599967,Adults,514.0,119.9,6037
2012,90043,Los angeles,33.98673233600044,-118.33290641599967,Child,212.0,205.6,6037
2012,90043,Los angeles,33.98673233600044,-118.33290641599967,Adults,302.0,90.2,6037
2012,90044,Los angeles,33.95386236800044,-118.2919460489997,Adults,1006.0,104.4,6037
2012,90044,Los angeles,33.95386236800044,-118.2919460489997,Child,503.0,171.3,6037
2012,90044,Los angeles,33.95386236800044,-118.2919460489997,Adults,503.0,81.2,6037
2012,90045,Los angeles,33.961522614000444,-118.39344972199967,Adults,133.0,40.0,6037
2012,90045,Los angeles,33.961522614000444,-118.39344972199967,Child,55.0,78.4,6037
2012,90045,Los angeles,33.961522614000444,-118.39344972199967,Adults,78.0,26.6,6037
2012,90046,Los angeles,34.097151960000474,-118.35826821299969,Adults,101.0,26.1,6037
2012,90046,Los angeles,34.097151960000474,-118.35826821299969,Child,21.0,50.0,6037
2012,90046,Los angeles,34.097151960000474,-118.35826821299969,Adults,80.0,17.8,6037
2012,90047,Los angeles,33.95687345800047,-118.3090784049997,Adults,520.0,106.6,6037
2012,90047,Los angeles,33.95687345800047,-118.3090784049997,Child,195.0,160.5,6037
2012,90047,Los angeles,33.95687345800047,-118.3090784049997,Adults,325.0,87.9,6037
2012,90048,Los angeles,34.07316318500045,-118.37406665299972,Adults,74.0,35.1,6037
2012,90048,Los angeles,34.07316318500045,-118.37406665299972,Child,0.0,0.0,6037
2012,90048,Los angeles,34.07316318500045,-118.37406665299972,Adults,65.0,29.8,6037
2012,90049,Los angeles,34.06172278600047,-118.4722594319997,Adults,54.0,12.4,6037
2012,90049,Los angeles,34.06172278600047,-118.4722594319997,Child,0.0,0.0,6037
2012,90049,Los angeles,34.06172278600047,-118.4722594319997,Adults,47.0,12.8,6037
2012,90056,Los angeles,33.98651074000048,-118.36959998699967,Adults,31.0,44.3,6037
2012,90056,Los angeles,33.98651074000048,-118.36959998699967,Child,0.0,0.0,6037
2012,90056,Los angeles,33.98651074000048,-118.36959998699967,Adults,22.0,34.6,6037
2012,90057,Los angeles,34.06211383600049,-118.27713826999968,Adults,259.0,63.2,6037
2012,90057,Los angeles,34.06211383600049,-118.27713826999968,Child,113.0,107.4,6037
2012,90057,Los angeles,34.06211383600049,-118.27713826999968,Adults,146.0,47.9,6037
2012,90058,Los angeles,34.00184426500044,-118.22112680399971,Adults,33.0,82.3,6037
2012,90058,Los angeles,34.00184426500044,-118.22112680399971,Child,23.0,188.4,6037
2012,90058,Los angeles,34.00184426500044,-118.22112680399971,Adults,0.0,0.0,6037
2012,90059,Los angeles,33.927010235000466,-118.24839605799968,Adults,443.0,96.4,6037
2012,90059,Los angeles,33.927010235000466,-118.24839605799968,Child,256.0,169.1,6037
2012,90059,Los angeles,33.927010235000466,-118.24839605799968,Adults,187.0,71.2,6037
2012,90061,Los angeles,33.92303021000049,-118.27377957999971,Adults,273.0,95.2,6037
2012,90061,Los angeles,33.92303021000049,-118.27377957999971,Child,111.0,125.4,6037
2012,90061,Los angeles,33.92303021000049,-118.27377957999971,Adults,162.0,84.6,6037
2012,90062,Los angeles,34.00387338200045,-118.30885680999972,Adults,305.0,94.7,6037
2012,90062,Los angeles,34.00387338200045,-118.30885680999972,Child,137.0,160.2,6037
2012,90062,Los angeles,34.00387338200045,-118.30885680999972,Adults,168.0,71.9,6037
2012,90063,Los angeles,34.044881544000475,-118.18593660399972,Adults,292.0,49.9,6037
2012,90063,Los angeles,34.044881544000475,-118.18593660399972,Child,158.0,89.2,6037
2012,90063,Los angeles,34.044881544000475,-118.18593660399972,Adults,134.0,36.3,6037
2012,90064,Los angeles,34.035413777000485,-118.4321767559997,Adults,73.0,28.5,6037
2012,90064,Los angeles,34.035413777000485,-118.4321767559997,Child,12.0,23.5,6037
2012,90064,Los angeles,34.035413777000485,-118.4321767559997,Adults,61.0,30.3,6037
2012,90065,Los angeles,34.10881395500047,-118.22766603799971,Adults,281.0,63.6,6037
2012,90065,Los angeles,34.10881395500047,-118.22766603799971,Child,122.0,112.5,6037
2012,90065,Los angeles,34.10881395500047,-118.22766603799971,Adults,159.0,46.7,6037
2012,90066,Los angeles,34.002152760000456,-118.4290396619997,Adults,159.0,33.9,6037
2012,90066,Los angeles,34.002152760000456,-118.4290396619997,Child,60.0,62.8,6037
2012,90066,Los angeles,34.002152760000456,-118.4290396619997,Adults,99.0,23.9,6037
2012,90068,Los angeles,34.115253253000446,-118.33141607799968,Adults,34.0,18.3,6037
2012,90068,Los angeles,34.115253253000446,-118.33141607799968,Child,0.0,0.0,6037
2012,90068,Los angeles,34.115253253000446,-118.33141607799968,Adults,24.0,11.8,6037
2012,90069,Los angeles,34.08940047000044,-118.3797890249997,Adults,45.0,40.8,6037
2012,90069,Los angeles,34.08940047000044,-118.3797890249997,Child,0.0,0.0,6037
2012,90069,Los angeles,34.08940047000044,-118.3797890249997,Adults,38.0,26.3,6037
2012,90201,Los angeles,33.96958259900049,-118.17504801999968,Adults,443.0,41.9,6037
2012,90201,Los angeles,33.96958259900049,-118.17504801999968,Child,234.0,69.6,6037
2012,90201,Los angeles,33.96958259900049,-118.17504801999968,Adults,209.0,32.3,6037
2012,90210,Los angeles,34.08553341500044,-118.4042687859997,Adults,33.0,14.6,6037
2012,90210,Los angeles,34.08553341500044,-118.4042687859997,Child,0.0,0.0,6037
2012,90210,Los angeles,34.08553341500044,-118.4042687859997,Adults,26.0,13.2,6037
2012,90211,Los angeles,34.065663706000464,-118.38146619699972,Adults,22.0,29.9,6037
2012,90211,Los angeles,34.065663706000464,-118.38146619699972,Child,0.0,0.0,6037
2012,90211,Los angeles,34.065663706000464,-118.38146619699972,Adults,12.0,18.8,6037
2012,90212,Los angeles,34.063843148000444,-118.40025834499971,Adults,17.0,17.9,6037
2012,90212,Los angeles,34.063843148000444,-118.40025834499971,Child,0.0,0.0,6037
2012,90212,Los angeles,34.063843148000444,-118.40025834499971,Adults,0.0,0.0,6037
2012,90220,Los angeles,33.88573268300047,-118.23452680099967,Adults,466.0,90.0,6037
2012,90220,Los angeles,33.88573268300047,-118.23452680099967,Child,208.0,135.4,6037
2012,90220,Los angeles,33.88573268300047,-118.23452680099967,Adults,258.0,74.2,6037
2012,90221,Los angeles,33.89560019000049,-118.2056368589997,Adults,429.0,75.8,6037
2012,90221,Los angeles,33.89560019000049,-118.2056368589997,Child,210.0,114.1,6037
2012,90221,Los angeles,33.89560019000049,-118.2056368589997,Adults,219.0,62.4,6037
2012,90222,Los angeles,33.91203300100045,-118.23502647699968,Adults,295.0,86.4,6037
2012,90222,Los angeles,33.91203300100045,-118.23502647699968,Child,143.0,131.2,6037
2012,90222,Los angeles,33.91203300100045,-118.23502647699968,Adults,152.0,70.8,6037
2012,90230,Los angeles,33.99506171100046,-118.39500957899969,Adults,121.0,41.3,6037
2012,90230,Los angeles,33.99506171100046,-118.39500957899969,Child,53.0,79.7,6037
2012,90230,Los angeles,33.99506171100046,-118.39500957899969,Adults,68.0,28.0,6037
2012,90232,Los angeles,34.019702237000445,-118.39595678999967,Adults,52.0,34.9,6037
2012,90232,Los angeles,34.019702237000445,-118.39595678999967,Child,21.0,70.0,6037
2012,90232,Los angeles,34.019702237000445,-118.39595678999967,Adults,31.0,22.8,6037
2012,90240,Los angeles,33.95620432700048,-118.11982734499969,Adults,79.0,31.9,6037
2012,90240,Los angeles,33.95620432700048,-118.11982734499969,Child,31.0,50.6,6037
2012,90240,Los angeles,33.95620432700048,-118.11982734499969,Adults,48.0,25.4,6037
2012,90241,Los angeles,33.94049278700044,-118.13166748599969,Adults,197.0,46.0,6037
2012,90241,Los angeles,33.94049278700044,-118.13166748599969,Child,80.0,73.3,6037
2012,90241,Los angeles,33.94049278700044,-118.13166748599969,Adults,117.0,36.5,6037
2012,90242,Los angeles,33.92203085800048,-118.14007941599971,Adults,218.0,48.6,6037
2012,90242,Los angeles,33.92203085800048,-118.14007941599971,Child,92.0,74.7,6037
2012,90242,Los angeles,33.92203085800048,-118.14007941599971,Adults,126.0,39.5,6037
2012,90245,Los angeles,33.92015381600049,-118.40580691799971,Adults,37.0,26.1,6037
2012,90245,Los angeles,33.92015381600049,-118.40580691799971,Child,15.0,45.0,6037
2012,90245,Los angeles,33.92015381600049,-118.40580691799971,Adults,22.0,19.6,6037
2012,90247,Los angeles,33.89189390000047,-118.29849831699971,Adults,278.0,59.1,6037
2012,90247,Los angeles,33.89189390000047,-118.29849831699971,Child,134.0,116.1,6037
2012,90247,Los angeles,33.89189390000047,-118.29849831699971,Adults,144.0,39.3,6037
2012,90248,Los angeles,33.87544370900048,-118.28237834699968,Adults,47.0,54.4,6037
2012,90248,Los angeles,33.87544370900048,-118.28237834699968,Child,24.0,125.9,6037
2012,90248,Los angeles,33.87544370900048,-118.28237834699968,Adults,23.0,29.5,6037
2012,90249,Los angeles,33.90050135700045,-118.31913709299971,Adults,211.0,81.9,6037
2012,90249,Los angeles,33.90050135700045,-118.31913709299971,Child,77.0,125.1,6037
2012,90249,Los angeles,33.90050135700045,-118.31913709299971,Adults,134.0,66.9,6037
2012,90250,Los angeles,33.91415336400047,-118.34715803299969,Adults,689.0,70.2,6037
2012,90250,Los angeles,33.91415336400047,-118.34715803299969,Child,359.0,137.5,6037
2012,90250,Los angeles,33.91415336400047,-118.34715803299969,Adults,330.0,46.8,6037
2012,90254,Los angeles,33.86430311500044,-118.39718642699972,Adults,19.0,11.7,6037
2012,90254,Los angeles,33.86430311500044,-118.39718642699972,Child,12.0,35.2,6037
2012,90254,Los angeles,33.86430311500044,-118.39718642699972,Adults,0.0,0.0,6037
2012,90255,Los angeles,33.978672351000455,-118.21899775099968,Adults,394.0,52.0,6037
2012,90255,Los angeles,33.978672351000455,-118.21899775099968,Child,206.0,88.6,6037
2012,90255,Los angeles,33.978672351000455,-118.21899775099968,Adults,188.0,39.2,6037
2012,90260,Los angeles,33.88913047700049,-118.3522981749997,Adults,199.0,55.9,6037
2012,90260,Los angeles,33.88913047700049,-118.3522981749997,Child,119.0,127.2,6037
2012,90260,Los angeles,33.88913047700049,-118.3522981749997,Adults,80.0,31.1,6037
2012,90262,Los angeles,33.92512015700049,-118.20319931099971,Adults,347.0,48.0,6037
2012,90262,Los angeles,33.92512015700049,-118.20319931099971,Child,170.0,73.0,6037
2012,90262,Los angeles,33.92512015700049,-118.20319931099971,Adults,177.0,39.4,6037
2012,90265,Los angeles,34.03506183100046,-118.7602985369997,Adults,12.0,7.8,6037
2012,90265,Los angeles,34.03506183100046,-118.7602985369997,Child,0.0,0.0,6037
2012,90265,Los angeles,34.03506183100046,-118.7602985369997,Adults,0.0,0.0,6037
2012,90266,Los angeles,33.89004292800047,-118.40324770999968,Adults,46.0,14.7,6037
2012,90266,Los angeles,33.89004292800047,-118.40324770999968,Child,14.0,17.0,6037
2012,90266,Los angeles,33.89004292800047,-118.40324770999968,Adults,32.0,13.9,6037
2012,90270,Los angeles,33.98850075300044,-118.1889476929997,Adults,121.0,50.5,6037
2012,90270,Los angeles,33.98850075300044,-118.1889476929997,Child,45.0,50.3,6037
2012,90270,Los angeles,33.98850075300044,-118.1889476929997,Adults,76.0,50.5,6037
2012,90272,Los angeles,34.04886156900045,-118.53572692799969,Adults,18.0,8.5,6037
2012,90272,Los angeles,34.04886156900045,-118.53572692799969,Child,0.0,0.0,6037
2012,90272,Los angeles,34.04886156900045,-118.53572692799969,Adults,0.0,0.0,6037
2012,90274,Los angeles,33.77664263000048,-118.37785984199968,Adults,33.0,13.7,6037
2012,90274,Los angeles,33.77664263000048,-118.37785984199968,Child,0.0,0.0,6037
2012,90274,Los angeles,33.77664263000048,-118.37785984199968,Adults,27.0,14.8,6037
2012,90275,Los angeles,33.76310359300044,-118.3666584179997,Adults,44.0,9.0,6037
2012,90275,Los angeles,33.76310359300044,-118.3666584179997,Child,0.0,0.0,6037
2012,90275,Los angeles,33.76310359300044,-118.3666584179997,Adults,37.0,9.6,6037
2012,90277,Los angeles,33.832723615000475,-118.38547663699967,Adults,69.0,24.8,6037
2012,90277,Los angeles,33.832723615000475,-118.38547663699967,Child,30.0,55.0,6037
2012,90277,Los angeles,33.832723615000475,-118.38547663699967,Adults,39.0,14.3,6037
2012,90278,Los angeles,33.87132030000049,-118.37072968899969,Adults,109.0,28.4,6037
2012,90278,Los angeles,33.87132030000049,-118.37072968899969,Child,59.0,63.9,6037
2012,90278,Los angeles,33.87132030000049,-118.37072968899969,Adults,50.0,16.1,6037
2012,90280,Los angeles,33.94496379700047,-118.19748997399972,Adults,384.0,40.1,6037
2012,90280,Los angeles,33.94496379700047,-118.19748997399972,Child,187.0,64.1,6037
2012,90280,Los angeles,33.94496379700047,-118.19748997399972,Adults,197.0,31.7,6037
2012,90291,Los angeles,33.99258071300045,-118.4663762939997,Adults,84.0,36.4,6037
2012,90291,Los angeles,33.99258071300045,-118.4663762939997,Child,23.0,59.0,6037
2012,90291,Los angeles,33.99258071300045,-118.4663762939997,Adults,61.0,28.5,6037
2012,90292,Los angeles,33.98163129900047,-118.4511079449997,Adults,62.0,35.7,6037
2012,90292,Los angeles,33.98163129900047,-118.4511079449997,Child,0.0,0.0,6037
2012,90292,Los angeles,33.98163129900047,-118.4511079449997,Adults,55.0,35.1,6037
2012,90293,Los angeles,33.95744265300044,-118.43916786999972,Adults,24.0,30.8,6037
2012,90293,Los angeles,33.95744265300044,-118.43916786999972,Child,0.0,0.0,6037
2012,90293,Los angeles,33.95744265300044,-118.43916786999972,Adults,15.0,13.9,6037
2012,90301,Los angeles,33.95672138200047,-118.35448805799967,Adults,279.0,74.6,6037
2012,90301,Los angeles,33.95672138200047,-118.35448805799967,Child,125.0,129.0,6037
2012,90301,Los angeles,33.95672138200047,-118.35448805799967,Adults,154.0,55.8,6037
2012,90302,Los angeles,33.97375380400047,-118.35768598199968,Adults,246.0,84.6,6037
2012,90302,Los angeles,33.97375380400047,-118.35768598199968,Child,93.0,122.5,6037
2012,90302,Los angeles,33.97375380400047,-118.35768598199968,Adults,153.0,71.4,6037
2012,90303,Los angeles,33.93778150400044,-118.33125965799968,Adults,225.0,87.7,6037
2012,90303,Los angeles,33.93778150400044,-118.33125965799968,Child,98.0,131.7,6037
2012,90303,Los angeles,33.93778150400044,-118.33125965799968,Adults,127.0,72.4,6037
2012,90304,Los angeles,33.939380465000454,-118.35812917199968,Adults,170.0,56.1,6037
2012,90304,Los angeles,33.939380465000454,-118.35812917199968,Child,110.0,120.7,6037
2012,90304,Los angeles,33.939380465000454,-118.35812917199968,Adults,60.0,33.6,6037
2012,90305,Los angeles,33.95809005900048,-118.32920881499967,Adults,144.0,102.6,6037
2012,90305,Los angeles,33.95809005900048,-118.32920881499967,Child,51.0,177.6,6037
2012,90305,Los angeles,33.95809005900048,-118.32920881499967,Adults,93.0,76.6,6037
2012,90401,Los angeles,34.01760359900044,-118.49296772799971,Adults,45.0,107.0,6037
2012,90401,Los angeles,34.01760359900044,-118.49296772799971,Child,0.0,0.0,6037
2012,90401,Los angeles,34.01760359900044,-118.49296772799971,Adults,37.0,67.8,6037
2012,90403,Los angeles,34.02842266300047,-118.49353692399967,Adults,49.0,23.8,6037
2012,90403,Los angeles,34.02842266300047,-118.49353692399967,Child,12.0,40.2,6037
2012,90403,Los angeles,34.02842266300047,-118.49353692399967,Adults,37.0,18.1,6037
2012,90404,Los angeles,34.02784043300045,-118.4747187049997,Adults,92.0,45.8,6037
2012,90404,Los angeles,34.02784043300045,-118.4747187049997,Child,19.0,65.3,6037
2012,90404,Los angeles,34.02784043300045,-118.4747187049997,Adults,73.0,39.0,6037
2012,90405,Los angeles,34.01013019000044,-118.4726765529997,Adults,78.0,32.5,6037
2012,90405,Los angeles,34.01013019000044,-118.4726765529997,Child,18.0,47.8,6037
2012,90405,Los angeles,34.01013019000044,-118.4726765529997,Adults,60.0,27.2,6037
2012,92282,Riverside,33.92169194800044,-116.65472625099972,Adults,0.0,0.0,6065
2012,90501,Los angeles,33.82909119100049,-118.3142098569997,Adults,228.0,53.3,6037
2012,90501,Los angeles,33.82909119100049,-118.3142098569997,Child,107.0,100.7,6037
2012,90501,Los angeles,33.82909119100049,-118.3142098569997,Adults,121.0,36.8,6037
2012,90502,Los angeles,33.83163301900049,-118.2928193949997,Adults,69.0,39.9,6037
2012,90502,Los angeles,33.83163301900049,-118.2928193949997,Child,31.0,86.8,6037
2012,90502,Los angeles,33.83163301900049,-118.2928193949997,Adults,38.0,23.7,6037
2012,90503,Los angeles,33.83995370500048,-118.35390582699972,Adults,107.0,26.0,6037
2012,90503,Los angeles,33.83995370500048,-118.35390582699972,Child,47.0,48.6,6037
2012,90503,Los angeles,33.83995370500048,-118.35390582699972,Adults,60.0,18.1,6037
2012,90504,Los angeles,33.87165052000046,-118.33125965799968,Adults,113.0,37.5,6037
2012,90504,Los angeles,33.87165052000046,-118.33125965799968,Child,48.0,73.9,6037
2012,90504,Los angeles,33.87165052000046,-118.33125965799968,Adults,65.0,24.9,6037
2012,90505,Los angeles,33.81145046900048,-118.34787930399972,Adults,94.0,27.1,6037
2012,90505,Los angeles,33.81145046900048,-118.34787930399972,Child,42.0,55.2,6037
2012,90505,Los angeles,33.81145046900048,-118.34787930399972,Adults,52.0,17.4,6037
2012,90601,Los angeles,33.99547014100045,-118.04046582099971,Adults,187.0,58.7,6037
2012,90601,Los angeles,33.99547014100045,-118.04046582099971,Child,77.0,99.0,6037
